datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
4/22/2015 5:00,4/22/2015 1:00,Other,1000,1,FALSE
4/22/2015 6:00,4/22/2015 2:00,Other,1000,1,FALSE
4/22/2015 7:00,4/22/2015 3:00,Other,1000,1,FALSE
4/22/2015 8:00,4/22/2015 4:00,Other,1000,1,FALSE
4/22/2015 9:00,4/22/2015 5:00,Other,1000,1,FALSE
4/22/2015 10:00,4/22/2015 6:00,Other,1000,1,FALSE
4/22/2015 11:00,4/22/2015 7:00,Other,1000,1,FALSE
4/22/2015 12:00,4/22/2015 8:00,Other,1000,1,FALSE
4/22/2015 13:00,4/22/2015 9:00,Other,1000,1,FALSE
4/22/2015 14:00,4/22/2015 10:00,Other,1000,1,FALSE
4/22/2015 15:00,4/22/2015 11:00,Other,1000,1,FALSE
4/22/2015 16:00,4/22/2015 12:00,Other,1000,1,FALSE
4/22/2015 17:00,4/22/2015 13:00,Other,1000,1,FALSE
4/22/2015 18:00,4/22/2015 14:00,Other,1000,1,FALSE
4/22/2015 19:00,4/22/2015 15:00,Other,1000,1,FALSE
4/22/2015 20:00,4/22/2015 16:00,Other,1000,1,FALSE
4/22/2015 21:00,4/22/2015 17:00,Other,1000,1,FALSE
4/22/2015 22:00,4/22/2015 18:00,Other,1000,1,FALSE
4/22/2015 23:00,4/22/2015 19:00,Other,1000,1,FALSE
4/23/2015 0:00,4/22/2015 20:00,Other,1000,1,FALSE
4/23/2015 1:00,4/22/2015 21:00,Other,1000,1,FALSE
4/23/2015 2:00,4/22/2015 22:00,Other,1000,1,FALSE
4/23/2015 3:00,4/22/2015 23:00,Other,1000,1,FALSE
4/23/2015 4:00,4/23/2015 0:00,Other,1000,1,FALSE
4/23/2015 5:00,4/23/2015 1:00,Other,1000,1,FALSE
4/23/2015 6:00,4/23/2015 2:00,Other,1000,1,FALSE
4/23/2015 7:00,4/23/2015 3:00,Other,1000,1,FALSE
4/23/2015 8:00,4/23/2015 4:00,Other,1000,1,FALSE
4/23/2015 9:00,4/23/2015 5:00,Other,1000,1,FALSE
4/23/2015 10:00,4/23/2015 6:00,Other,1000,1,FALSE
4/23/2015 11:00,4/23/2015 7:00,Other,1000,1,FALSE
4/23/2015 12:00,4/23/2015 8:00,Other,1000,1,FALSE
4/23/2015 13:00,4/23/2015 9:00,Other,1000,1,FALSE
4/23/2015 14:00,4/23/2015 10:00,Other,1000,1,FALSE
4/23/2015 15:00,4/23/2015 11:00,Other,1000,1,FALSE
4/23/2015 16:00,4/23/2015 12:00,Other,1000,1,FALSE
4/23/2015 17:00,4/23/2015 13:00,Other,1000,1,FALSE
4/23/2015 18:00,4/23/2015 14:00,Other,1000,1,FALSE
4/23/2015 19:00,4/23/2015 15:00,Other,1000,1,FALSE
4/23/2015 20:00,4/23/2015 16:00,Other,1000,1,FALSE
4/23/2015 21:00,4/23/2015 17:00,Other,1000,1,FALSE
4/23/2015 22:00,4/23/2015 18:00,Other,1000,1,FALSE
4/23/2015 23:00,4/23/2015 19:00,Other,1000,1,FALSE
4/24/2015 0:00,4/23/2015 20:00,Other,1000,1,FALSE
4/24/2015 1:00,4/23/2015 21:00,Other,1000,1,FALSE
4/24/2015 2:00,4/23/2015 22:00,Other,1000,1,FALSE
4/24/2015 3:00,4/23/2015 23:00,Other,1000,1,FALSE
4/24/2015 4:00,4/24/2015 0:00,Other,1000,1,FALSE
4/24/2015 5:00,4/24/2015 1:00,Other,1000,1,FALSE
4/24/2015 6:00,4/24/2015 2:00,Other,1000,1,FALSE
4/24/2015 7:00,4/24/2015 3:00,Other,1000,1,FALSE
4/24/2015 8:00,4/24/2015 4:00,Other,1000,1,FALSE
4/24/2015 9:00,4/24/2015 5:00,Other,1000,1,FALSE
4/24/2015 10:00,4/24/2015 6:00,Other,1000,1,FALSE
4/24/2015 11:00,4/24/2015 7:00,Other,1000,1,FALSE
4/24/2015 12:00,4/24/2015 8:00,Other,1000,1,FALSE
4/24/2015 13:00,4/24/2015 9:00,Other,1000,1,FALSE
4/24/2015 14:00,4/24/2015 10:00,Other,1000,1,FALSE
4/24/2015 15:00,4/24/2015 11:00,Other,1000,1,FALSE
4/24/2015 16:00,4/24/2015 12:00,Other,1000,1,FALSE
4/24/2015 17:00,4/24/2015 13:00,Other,1000,1,FALSE
4/24/2015 18:00,4/24/2015 14:00,Other,1000,1,FALSE
4/24/2015 19:00,4/24/2015 15:00,Other,1000,1,FALSE
4/24/2015 20:00,4/24/2015 16:00,Other,1000,1,FALSE
4/24/2015 21:00,4/24/2015 17:00,Other,1000,1,FALSE
4/24/2015 22:00,4/24/2015 18:00,Other,1000,1,FALSE
4/24/2015 23:00,4/24/2015 19:00,Other,1000,1,FALSE
4/25/2015 0:00,4/24/2015 20:00,Other,1000,1,FALSE
4/25/2015 1:00,4/24/2015 21:00,Other,1000,1,FALSE
4/25/2015 2:00,4/24/2015 22:00,Other,1000,1,FALSE
4/25/2015 3:00,4/24/2015 23:00,Other,1000,1,FALSE
4/25/2015 4:00,4/25/2015 0:00,Other,1000,1,FALSE
4/25/2015 5:00,4/25/2015 1:00,Other,1000,1,FALSE
4/25/2015 6:00,4/25/2015 2:00,Other,1000,1,FALSE
4/25/2015 7:00,4/25/2015 3:00,Other,1000,1,FALSE
4/25/2015 8:00,4/25/2015 4:00,Other,1000,1,FALSE
4/25/2015 9:00,4/25/2015 5:00,Other,1000,1,FALSE
4/25/2015 10:00,4/25/2015 6:00,Other,1000,1,FALSE
4/25/2015 11:00,4/25/2015 7:00,Other,1000,1,FALSE
4/25/2015 12:00,4/25/2015 8:00,Other,1000,1,FALSE
4/25/2015 13:00,4/25/2015 9:00,Other,1000,1,FALSE
4/25/2015 14:00,4/25/2015 10:00,Other,1000,1,FALSE
4/25/2015 15:00,4/25/2015 11:00,Other,1000,1,FALSE
4/25/2015 16:00,4/25/2015 12:00,Other,1000,1,FALSE
4/25/2015 17:00,4/25/2015 13:00,Other,1000,1,FALSE
4/25/2015 18:00,4/25/2015 14:00,Other,1000,1,FALSE
4/25/2015 19:00,4/25/2015 15:00,Other,1000,1,FALSE
4/25/2015 20:00,4/25/2015 16:00,Other,1000,1,FALSE
4/25/2015 21:00,4/25/2015 17:00,Other,1000,1,FALSE
4/25/2015 22:00,4/25/2015 18:00,Other,1000,1,FALSE
4/25/2015 23:00,4/25/2015 19:00,Other,1000,1,FALSE
4/26/2015 0:00,4/25/2015 20:00,Other,1000,1,FALSE
4/26/2015 1:00,4/25/2015 21:00,Other,1000,1,FALSE
4/26/2015 2:00,4/25/2015 22:00,Other,1000,1,FALSE
4/26/2015 3:00,4/25/2015 23:00,Other,1000,1,FALSE
4/26/2015 4:00,4/26/2015 0:00,Other,1000,1,FALSE
4/26/2015 5:00,4/26/2015 1:00,Other,1000,1,FALSE
4/26/2015 6:00,4/26/2015 2:00,Other,1000,1,FALSE
4/26/2015 7:00,4/26/2015 3:00,Other,1000,1,FALSE
4/26/2015 8:00,4/26/2015 4:00,Other,1000,1,FALSE
4/26/2015 9:00,4/26/2015 5:00,Other,1000,1,FALSE
4/26/2015 10:00,4/26/2015 6:00,Other,1000,1,FALSE
4/26/2015 11:00,4/26/2015 7:00,Other,1000,1,FALSE
4/26/2015 12:00,4/26/2015 8:00,Other,1000,1,FALSE
4/26/2015 13:00,4/26/2015 9:00,Other,1000,1,FALSE
4/26/2015 14:00,4/26/2015 10:00,Other,1000,1,FALSE
4/26/2015 15:00,4/26/2015 11:00,Other,1000,1,FALSE
4/26/2015 16:00,4/26/2015 12:00,Other,1000,1,FALSE
4/26/2015 17:00,4/26/2015 13:00,Other,1000,1,FALSE
4/26/2015 18:00,4/26/2015 14:00,Other,1000,1,FALSE
4/26/2015 19:00,4/26/2015 15:00,Other,1000,1,FALSE
4/26/2015 20:00,4/26/2015 16:00,Other,1000,1,FALSE
4/26/2015 21:00,4/26/2015 17:00,Other,1000,1,FALSE
4/26/2015 22:00,4/26/2015 18:00,Other,1000,1,FALSE
4/26/2015 23:00,4/26/2015 19:00,Other,1000,1,FALSE
4/27/2015 0:00,4/26/2015 20:00,Other,1000,1,FALSE
4/27/2015 1:00,4/26/2015 21:00,Other,1000,1,FALSE
4/27/2015 2:00,4/26/2015 22:00,Other,1000,1,FALSE
4/27/2015 3:00,4/26/2015 23:00,Other,1000,1,FALSE
4/27/2015 4:00,4/27/2015 0:00,Other,1000,1,FALSE
4/27/2015 5:00,4/27/2015 1:00,Other,1000,1,FALSE
4/27/2015 6:00,4/27/2015 2:00,Other,1000,1,FALSE
4/27/2015 7:00,4/27/2015 3:00,Other,1000,1,FALSE
4/27/2015 8:00,4/27/2015 4:00,Other,1000,1,FALSE
4/27/2015 9:00,4/27/2015 5:00,Other,1000,1,FALSE
4/27/2015 10:00,4/27/2015 6:00,Other,1000,1,FALSE
4/27/2015 11:00,4/27/2015 7:00,Other,1000,1,FALSE
4/27/2015 12:00,4/27/2015 8:00,Other,1000,1,FALSE
4/27/2015 13:00,4/27/2015 9:00,Other,1000,1,FALSE
4/27/2015 14:00,4/27/2015 10:00,Other,1000,1,FALSE
4/27/2015 15:00,4/27/2015 11:00,Other,1000,1,FALSE
4/27/2015 16:00,4/27/2015 12:00,Other,1000,1,FALSE
4/27/2015 17:00,4/27/2015 13:00,Other,1000,1,FALSE
4/27/2015 18:00,4/27/2015 14:00,Other,1000,1,FALSE
4/27/2015 19:00,4/27/2015 15:00,Other,1000,1,FALSE
4/27/2015 20:00,4/27/2015 16:00,Other,1000,1,FALSE
4/27/2015 21:00,4/27/2015 17:00,Other,1000,1,FALSE
4/27/2015 22:00,4/27/2015 18:00,Other,1000,1,FALSE
4/27/2015 23:00,4/27/2015 19:00,Other,1000,1,FALSE
4/28/2015 0:00,4/27/2015 20:00,Other,1000,1,FALSE
4/28/2015 1:00,4/27/2015 21:00,Other,1000,1,FALSE
4/28/2015 2:00,4/27/2015 22:00,Other,1000,1,FALSE
4/28/2015 3:00,4/27/2015 23:00,Other,1000,1,FALSE
4/28/2015 4:00,4/28/2015 0:00,Other,1000,1,FALSE
4/28/2015 5:00,4/28/2015 1:00,Other,1000,1,FALSE
4/28/2015 6:00,4/28/2015 2:00,Other,1000,1,FALSE
4/28/2015 7:00,4/28/2015 3:00,Other,1000,1,FALSE
4/28/2015 8:00,4/28/2015 4:00,Other,1000,1,FALSE
4/28/2015 9:00,4/28/2015 5:00,Other,1000,1,FALSE
4/28/2015 10:00,4/28/2015 6:00,Other,1000,1,FALSE
4/28/2015 11:00,4/28/2015 7:00,Other,1000,1,FALSE
4/28/2015 12:00,4/28/2015 8:00,Other,1000,1,FALSE
4/28/2015 13:00,4/28/2015 9:00,Other,1000,1,FALSE
4/28/2015 14:00,4/28/2015 10:00,Other,1000,1,FALSE
4/28/2015 15:00,4/28/2015 11:00,Other,1000,1,FALSE
4/28/2015 16:00,4/28/2015 12:00,Other,1000,1,FALSE
4/28/2015 17:00,4/28/2015 13:00,Other,1000,1,FALSE
4/28/2015 18:00,4/28/2015 14:00,Other,1000,1,FALSE
4/28/2015 19:00,4/28/2015 15:00,Other,1000,1,FALSE
4/28/2015 20:00,4/28/2015 16:00,Other,1000,1,FALSE
4/28/2015 21:00,4/28/2015 17:00,Other,1000,1,FALSE
4/28/2015 22:00,4/28/2015 18:00,Other,1000,1,FALSE
4/28/2015 23:00,4/28/2015 19:00,Other,1000,1,FALSE
4/29/2015 0:00,4/28/2015 20:00,Other,1000,1,FALSE
4/29/2015 1:00,4/28/2015 21:00,Other,1000,1,FALSE
4/29/2015 2:00,4/28/2015 22:00,Other,1000,1,FALSE
4/29/2015 3:00,4/28/2015 23:00,Other,1000,1,FALSE
4/29/2015 4:00,4/29/2015 0:00,Other,1000,1,FALSE
4/29/2015 5:00,4/29/2015 1:00,Other,1000,1,FALSE
4/29/2015 6:00,4/29/2015 2:00,Other,1000,1,FALSE
4/29/2015 7:00,4/29/2015 3:00,Other,1000,1,FALSE
4/29/2015 8:00,4/29/2015 4:00,Other,1000,1,FALSE
4/29/2015 9:00,4/29/2015 5:00,Other,1000,1,FALSE
4/29/2015 10:00,4/29/2015 6:00,Other,1000,1,FALSE
4/29/2015 11:00,4/29/2015 7:00,Other,1000,1,FALSE
4/29/2015 12:00,4/29/2015 8:00,Other,1000,1,FALSE
4/29/2015 13:00,4/29/2015 9:00,Other,1000,1,FALSE
4/29/2015 14:00,4/29/2015 10:00,Other,1000,1,FALSE
4/29/2015 15:00,4/29/2015 11:00,Other,1000,1,FALSE
4/29/2015 16:00,4/29/2015 12:00,Other,1000,1,FALSE
4/29/2015 17:00,4/29/2015 13:00,Other,1000,1,FALSE
4/29/2015 18:00,4/29/2015 14:00,Other,1000,1,FALSE
4/29/2015 19:00,4/29/2015 15:00,Other,1000,1,FALSE
4/29/2015 20:00,4/29/2015 16:00,Other,1000,1,FALSE
4/29/2015 21:00,4/29/2015 17:00,Other,1000,1,FALSE
4/29/2015 22:00,4/29/2015 18:00,Other,1000,1,FALSE
4/29/2015 23:00,4/29/2015 19:00,Other,1000,1,FALSE
4/30/2015 0:00,4/29/2015 20:00,Other,1000,1,FALSE
4/30/2015 1:00,4/29/2015 21:00,Other,1000,1,FALSE
4/30/2015 2:00,4/29/2015 22:00,Other,1000,1,FALSE
4/30/2015 3:00,4/29/2015 23:00,Other,1000,1,FALSE
4/30/2015 4:00,4/30/2015 0:00,Other,1000,1,FALSE
4/30/2015 5:00,4/30/2015 1:00,Other,1000,1,FALSE
4/30/2015 6:00,4/30/2015 2:00,Other,1000,1,FALSE
4/30/2015 7:00,4/30/2015 3:00,Other,1000,1,FALSE
4/30/2015 8:00,4/30/2015 4:00,Other,1000,1,FALSE
4/30/2015 9:00,4/30/2015 5:00,Other,1000,1,FALSE
4/30/2015 10:00,4/30/2015 6:00,Other,1000,1,FALSE
4/30/2015 11:00,4/30/2015 7:00,Other,1000,1,FALSE
4/30/2015 12:00,4/30/2015 8:00,Other,1000,1,FALSE
4/30/2015 13:00,4/30/2015 9:00,Other,1000,1,FALSE
4/30/2015 14:00,4/30/2015 10:00,Other,1000,1,FALSE
4/30/2015 15:00,4/30/2015 11:00,Other,1000,1,FALSE
4/30/2015 16:00,4/30/2015 12:00,Other,1000,1,FALSE
4/30/2015 17:00,4/30/2015 13:00,Other,1000,1,FALSE
4/30/2015 18:00,4/30/2015 14:00,Other,1000,1,FALSE
4/30/2015 19:00,4/30/2015 15:00,Other,1000,1,FALSE
4/30/2015 20:00,4/30/2015 16:00,Other,1000,1,FALSE
4/30/2015 21:00,4/30/2015 17:00,Other,1000,1,FALSE
4/30/2015 22:00,4/30/2015 18:00,Other,1000,1,FALSE
4/30/2015 23:00,4/30/2015 19:00,Other,1000,1,FALSE
5/1/2015 0:00,4/30/2015 20:00,Other,1000,1,FALSE
5/1/2015 1:00,4/30/2015 21:00,Other,1000,1,FALSE
5/1/2015 2:00,4/30/2015 22:00,Other,1000,1,FALSE
5/1/2015 3:00,4/30/2015 23:00,Other,1000,1,FALSE
5/1/2015 4:00,5/1/2015 0:00,Other,1000,1,FALSE
5/1/2015 5:00,5/1/2015 1:00,Other,1000,1,FALSE
5/1/2015 6:00,5/1/2015 2:00,Other,1000,1,FALSE
5/1/2015 7:00,5/1/2015 3:00,Other,1000,1,FALSE
5/1/2015 8:00,5/1/2015 4:00,Other,1000,1,FALSE
5/1/2015 9:00,5/1/2015 5:00,Other,1000,1,FALSE
5/1/2015 10:00,5/1/2015 6:00,Other,1000,1,FALSE
5/1/2015 11:00,5/1/2015 7:00,Other,1000,1,FALSE
5/1/2015 12:00,5/1/2015 8:00,Other,1000,1,FALSE
5/1/2015 13:00,5/1/2015 9:00,Other,1000,1,FALSE
5/1/2015 14:00,5/1/2015 10:00,Other,1000,1,FALSE
5/1/2015 15:00,5/1/2015 11:00,Other,1000,1,FALSE
5/1/2015 16:00,5/1/2015 12:00,Other,1000,1,FALSE
5/1/2015 17:00,5/1/2015 13:00,Other,1000,1,FALSE
5/1/2015 18:00,5/1/2015 14:00,Other,1000,1,FALSE
5/1/2015 19:00,5/1/2015 15:00,Other,1000,1,FALSE
5/1/2015 20:00,5/1/2015 16:00,Other,1000,1,FALSE
5/1/2015 21:00,5/1/2015 17:00,Other,1000,1,FALSE
5/1/2015 22:00,5/1/2015 18:00,Other,1000,1,FALSE
5/1/2015 23:00,5/1/2015 19:00,Other,1000,1,FALSE
5/2/2015 0:00,5/1/2015 20:00,Other,1000,1,FALSE
5/2/2015 1:00,5/1/2015 21:00,Other,1000,1,FALSE
5/2/2015 2:00,5/1/2015 22:00,Other,1000,1,FALSE
5/2/2015 3:00,5/1/2015 23:00,Other,1000,1,FALSE
5/2/2015 4:00,5/2/2015 0:00,Other,1000,1,FALSE
5/2/2015 5:00,5/2/2015 1:00,Other,1000,1,FALSE
5/2/2015 6:00,5/2/2015 2:00,Other,1000,1,FALSE
5/2/2015 7:00,5/2/2015 3:00,Other,1000,1,FALSE
5/2/2015 8:00,5/2/2015 4:00,Other,1000,1,FALSE
5/2/2015 9:00,5/2/2015 5:00,Other,1000,1,FALSE
5/2/2015 10:00,5/2/2015 6:00,Other,1000,1,FALSE
5/2/2015 11:00,5/2/2015 7:00,Other,1000,1,FALSE
5/2/2015 12:00,5/2/2015 8:00,Other,1000,1,FALSE
5/2/2015 13:00,5/2/2015 9:00,Other,1000,1,FALSE
5/2/2015 14:00,5/2/2015 10:00,Other,1000,1,FALSE
5/2/2015 15:00,5/2/2015 11:00,Other,1000,1,FALSE
5/2/2015 16:00,5/2/2015 12:00,Other,1000,1,FALSE
5/2/2015 17:00,5/2/2015 13:00,Other,1000,1,FALSE
5/2/2015 18:00,5/2/2015 14:00,Other,1000,1,FALSE
5/2/2015 19:00,5/2/2015 15:00,Other,1000,1,FALSE
5/2/2015 20:00,5/2/2015 16:00,Other,1000,1,FALSE
5/2/2015 21:00,5/2/2015 17:00,Other,1000,1,FALSE
5/2/2015 22:00,5/2/2015 18:00,Other,1000,1,FALSE
5/2/2015 23:00,5/2/2015 19:00,Other,1000,1,FALSE
5/3/2015 0:00,5/2/2015 20:00,Other,1000,1,FALSE
5/3/2015 1:00,5/2/2015 21:00,Other,1000,1,FALSE
5/3/2015 2:00,5/2/2015 22:00,Other,1000,1,FALSE
5/3/2015 3:00,5/2/2015 23:00,Other,1000,1,FALSE
5/3/2015 4:00,5/3/2015 0:00,Other,1000,1,FALSE
5/3/2015 5:00,5/3/2015 1:00,Other,1000,1,FALSE
5/3/2015 6:00,5/3/2015 2:00,Other,1000,1,FALSE
5/3/2015 7:00,5/3/2015 3:00,Other,1000,1,FALSE
5/3/2015 8:00,5/3/2015 4:00,Other,1000,1,FALSE
5/3/2015 9:00,5/3/2015 5:00,Other,1000,1,FALSE
5/3/2015 10:00,5/3/2015 6:00,Other,1000,1,FALSE
5/3/2015 11:00,5/3/2015 7:00,Other,1000,1,FALSE
5/3/2015 12:00,5/3/2015 8:00,Other,1000,1,FALSE
5/3/2015 13:00,5/3/2015 9:00,Other,1000,1,FALSE
5/3/2015 14:00,5/3/2015 10:00,Other,1000,1,FALSE
5/3/2015 15:00,5/3/2015 11:00,Other,1000,1,FALSE
5/3/2015 16:00,5/3/2015 12:00,Other,1000,1,FALSE
5/3/2015 17:00,5/3/2015 13:00,Other,1000,1,FALSE
5/3/2015 18:00,5/3/2015 14:00,Other,1000,1,FALSE
5/3/2015 19:00,5/3/2015 15:00,Other,1000,1,FALSE
5/3/2015 20:00,5/3/2015 16:00,Other,1000,1,FALSE
5/3/2015 21:00,5/3/2015 17:00,Other,1000,1,FALSE
5/3/2015 22:00,5/3/2015 18:00,Other,1000,1,FALSE
5/3/2015 23:00,5/3/2015 19:00,Other,1000,1,FALSE
5/4/2015 0:00,5/3/2015 20:00,Other,1000,1,FALSE
5/4/2015 1:00,5/3/2015 21:00,Other,1000,1,FALSE
5/4/2015 2:00,5/3/2015 22:00,Other,1000,1,FALSE
5/4/2015 3:00,5/3/2015 23:00,Other,1000,1,FALSE
5/4/2015 4:00,5/4/2015 0:00,Other,1000,1,FALSE
5/4/2015 5:00,5/4/2015 1:00,Other,1000,1,FALSE
5/4/2015 6:00,5/4/2015 2:00,Other,1000,1,FALSE
5/4/2015 7:00,5/4/2015 3:00,Other,1000,1,FALSE
5/4/2015 8:00,5/4/2015 4:00,Other,1000,1,FALSE
5/4/2015 9:00,5/4/2015 5:00,Other,1000,1,FALSE
5/4/2015 10:00,5/4/2015 6:00,Other,1000,1,FALSE
5/4/2015 11:00,5/4/2015 7:00,Other,1000,1,FALSE
5/4/2015 12:00,5/4/2015 8:00,Other,1000,1,FALSE
5/4/2015 13:00,5/4/2015 9:00,Other,1000,1,FALSE
5/4/2015 14:00,5/4/2015 10:00,Other,1000,1,FALSE
5/4/2015 15:00,5/4/2015 11:00,Other,1000,1,FALSE
5/4/2015 16:00,5/4/2015 12:00,Other,1000,1,FALSE
5/4/2015 17:00,5/4/2015 13:00,Other,1000,1,FALSE
5/4/2015 18:00,5/4/2015 14:00,Other,1000,1,FALSE
5/4/2015 19:00,5/4/2015 15:00,Other,1000,1,FALSE
5/4/2015 20:00,5/4/2015 16:00,Other,1000,1,FALSE
5/4/2015 21:00,5/4/2015 17:00,Other,1000,1,FALSE
5/4/2015 22:00,5/4/2015 18:00,Other,1000,1,FALSE
5/4/2015 23:00,5/4/2015 19:00,Other,1000,1,FALSE
5/5/2015 0:00,5/4/2015 20:00,Other,1000,1,FALSE
5/5/2015 1:00,5/4/2015 21:00,Other,1000,1,FALSE
5/5/2015 2:00,5/4/2015 22:00,Other,1000,1,FALSE
5/5/2015 3:00,5/4/2015 23:00,Other,1000,1,FALSE
5/5/2015 4:00,5/5/2015 0:00,Other,1000,1,FALSE
5/5/2015 5:00,5/5/2015 1:00,Other,1000,1,FALSE
5/5/2015 6:00,5/5/2015 2:00,Other,1000,1,FALSE
5/5/2015 7:00,5/5/2015 3:00,Other,1000,1,FALSE
5/5/2015 8:00,5/5/2015 4:00,Other,1000,1,FALSE
5/5/2015 9:00,5/5/2015 5:00,Other,1000,1,FALSE
5/5/2015 10:00,5/5/2015 6:00,Other,1000,1,FALSE
5/5/2015 11:00,5/5/2015 7:00,Other,1000,1,FALSE
5/5/2015 12:00,5/5/2015 8:00,Other,1000,1,FALSE
5/5/2015 13:00,5/5/2015 9:00,Other,1000,1,FALSE
5/5/2015 14:00,5/5/2015 10:00,Other,1000,1,FALSE
5/5/2015 15:00,5/5/2015 11:00,Other,1000,1,FALSE
5/5/2015 16:00,5/5/2015 12:00,Other,1000,1,FALSE
5/5/2015 17:00,5/5/2015 13:00,Other,1000,1,FALSE
5/5/2015 18:00,5/5/2015 14:00,Other,1000,1,FALSE
5/5/2015 19:00,5/5/2015 15:00,Other,1000,1,FALSE
5/5/2015 20:00,5/5/2015 16:00,Other,1000,1,FALSE
5/5/2015 21:00,5/5/2015 17:00,Other,1000,1,FALSE
5/5/2015 22:00,5/5/2015 18:00,Other,1000,1,FALSE
5/5/2015 23:00,5/5/2015 19:00,Other,1000,1,FALSE
5/6/2015 0:00,5/5/2015 20:00,Other,1000,1,FALSE
5/6/2015 1:00,5/5/2015 21:00,Other,1000,1,FALSE
5/6/2015 2:00,5/5/2015 22:00,Other,1000,1,FALSE
5/6/2015 3:00,5/5/2015 23:00,Other,1000,1,FALSE
5/6/2015 4:00,5/6/2015 0:00,Other,1000,1,FALSE
5/6/2015 5:00,5/6/2015 1:00,Other,1000,1,FALSE
5/6/2015 6:00,5/6/2015 2:00,Other,1000,1,FALSE
5/6/2015 7:00,5/6/2015 3:00,Other,1000,1,FALSE
5/6/2015 8:00,5/6/2015 4:00,Other,1000,1,FALSE
5/6/2015 9:00,5/6/2015 5:00,Other,1000,1,FALSE
5/6/2015 10:00,5/6/2015 6:00,Other,1000,1,FALSE
5/6/2015 11:00,5/6/2015 7:00,Other,1000,1,FALSE
5/6/2015 12:00,5/6/2015 8:00,Other,1000,1,FALSE
5/6/2015 13:00,5/6/2015 9:00,Other,1000,1,FALSE
5/6/2015 14:00,5/6/2015 10:00,Other,1000,1,FALSE
5/6/2015 15:00,5/6/2015 11:00,Other,1000,1,FALSE
5/6/2015 16:00,5/6/2015 12:00,Other,1000,1,FALSE
5/6/2015 17:00,5/6/2015 13:00,Other,1000,1,FALSE
5/6/2015 18:00,5/6/2015 14:00,Other,1000,1,FALSE
5/6/2015 19:00,5/6/2015 15:00,Other,1000,1,FALSE
5/6/2015 20:00,5/6/2015 16:00,Other,1000,1,FALSE
5/6/2015 21:00,5/6/2015 17:00,Other,1000,1,FALSE
5/6/2015 22:00,5/6/2015 18:00,Other,1000,1,FALSE
5/6/2015 23:00,5/6/2015 19:00,Other,1000,1,FALSE
5/7/2015 0:00,5/6/2015 20:00,Other,1000,1,FALSE
5/7/2015 1:00,5/6/2015 21:00,Other,1000,1,FALSE
5/7/2015 2:00,5/6/2015 22:00,Other,1000,1,FALSE
5/7/2015 3:00,5/6/2015 23:00,Other,1000,1,FALSE
5/7/2015 4:00,5/7/2015 0:00,Other,1000,1,FALSE
5/7/2015 5:00,5/7/2015 1:00,Other,1000,1,FALSE
5/7/2015 6:00,5/7/2015 2:00,Other,1000,1,FALSE
5/7/2015 7:00,5/7/2015 3:00,Other,1000,1,FALSE
5/7/2015 8:00,5/7/2015 4:00,Other,1000,1,FALSE
5/7/2015 9:00,5/7/2015 5:00,Other,1000,1,FALSE
5/7/2015 10:00,5/7/2015 6:00,Other,1000,1,FALSE
5/7/2015 11:00,5/7/2015 7:00,Other,1000,1,FALSE
5/7/2015 12:00,5/7/2015 8:00,Other,1000,1,FALSE
5/7/2015 13:00,5/7/2015 9:00,Other,1000,1,FALSE
5/7/2015 14:00,5/7/2015 10:00,Other,1000,1,FALSE
5/7/2015 15:00,5/7/2015 11:00,Other,1000,1,FALSE
5/7/2015 16:00,5/7/2015 12:00,Other,1000,1,FALSE
5/7/2015 17:00,5/7/2015 13:00,Other,1000,1,FALSE
5/7/2015 18:00,5/7/2015 14:00,Other,1000,1,FALSE
5/7/2015 19:00,5/7/2015 15:00,Other,1000,1,FALSE
5/7/2015 20:00,5/7/2015 16:00,Other,1000,1,FALSE
5/7/2015 21:00,5/7/2015 17:00,Other,1000,1,FALSE
5/7/2015 22:00,5/7/2015 18:00,Other,1000,1,FALSE
5/7/2015 23:00,5/7/2015 19:00,Other,1000,1,FALSE
5/8/2015 0:00,5/7/2015 20:00,Other,1000,1,FALSE
5/8/2015 1:00,5/7/2015 21:00,Other,1000,1,FALSE
5/8/2015 2:00,5/7/2015 22:00,Other,1000,1,FALSE
5/8/2015 3:00,5/7/2015 23:00,Other,1000,1,FALSE
5/8/2015 4:00,5/8/2015 0:00,Other,1000,1,FALSE
5/8/2015 5:00,5/8/2015 1:00,Other,1000,1,FALSE
5/8/2015 6:00,5/8/2015 2:00,Other,1000,1,FALSE
5/8/2015 7:00,5/8/2015 3:00,Other,1000,1,FALSE
5/8/2015 8:00,5/8/2015 4:00,Other,1000,1,FALSE
5/8/2015 9:00,5/8/2015 5:00,Other,1000,1,FALSE
5/8/2015 10:00,5/8/2015 6:00,Other,1000,1,FALSE
5/8/2015 11:00,5/8/2015 7:00,Other,1000,1,FALSE
5/8/2015 12:00,5/8/2015 8:00,Other,1000,1,FALSE
5/8/2015 13:00,5/8/2015 9:00,Other,1000,1,FALSE
5/8/2015 14:00,5/8/2015 10:00,Other,1000,1,FALSE
5/8/2015 15:00,5/8/2015 11:00,Other,1000,1,FALSE
5/8/2015 16:00,5/8/2015 12:00,Other,1000,1,FALSE
5/8/2015 17:00,5/8/2015 13:00,Other,1000,1,FALSE
5/8/2015 18:00,5/8/2015 14:00,Other,1000,1,FALSE
